Country.Region,Province.State,date,confirmed,recovered,deaths,hospitalized_symptoms,isolated_at_home,tested,close_observation,suspected,hospitalized_intensive,active,recoveries
Italy,P.A. Trento,2020-03-03,4,0,0,1,3,122,NA,NA,0,4,NA
Italy,Umbria,2020-03-03,8,0,0,1,6,45,NA,NA,1,8,NA
Italy,Valle d'Aosta,2020-03-03,0,0,0,0,0,12,NA,NA,0,0,NA
Italy,Veneto,2020-03-03,307,7,3,49,229,10176,NA,NA,19,297,NA
Australia,total,2020-03-03,39,11,1,NA,NA,NA,NA,NA,NA,27,NA
Canada,total,2020-03-03,30,0,0,NA,NA,NA,NA,NA,NA,30,NA
China,total,2020-03-03,80261,47450,2947,NA,NA,NA,36432,NA,7110,29864,NA
Denmark,total,2020-03-03,6,0,0,NA,NA,NA,NA,NA,NA,6,NA
France,total,2020-03-03,204,12,4,NA,NA,NA,NA,NA,NA,188,NA
Italy,total,2020-03-03,2502,160,79,1034,1000,25856,NA,NA,229,2263,NA
Netherlands,total,2020-03-03,24,0,0,NA,NA,NA,NA,NA,NA,24,NA
United Kingdom,total,2020-03-03,51,8,0,NA,NA,NA,NA,NA,NA,43,NA
Switzerland,AG,2020-03-03,6,0,0,NA,NA,NA,NA,NA,NA,6,NA
Switzerland,AI,2020-03-03,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Switzerland,AR,2020-03-03,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Switzerland,BE,2020-03-03,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Switzerland,BL,2020-03-03,2,0,0,NA,NA,NA,NA,NA,NA,2,NA
Switzerland,BS,2020-03-03,3,0,0,NA,NA,NA,NA,NA,NA,3,NA
Switzerland,FR,2020-03-03,2,0,0,NA,NA,NA,NA,NA,NA,2,NA
Switzerland,GE,2020-03-03,9,0,0,4,NA,NA,NA,NA,0,9,NA
Switzerland,GL,2020-03-03,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Switzerland,GR,2020-03-03,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Switzerland,JU,2020-03-03,1,0,0,NA,NA,NA,NA,NA,NA,1,NA
Switzerland,LU,2020-03-03,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Switzerland,NE,2020-03-03,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Switzerland,NW,2020-03-03,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Switzerland,OW,2020-03-03,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Switzerland,SG,2020-03-03,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Switzerland,SH,2020-03-03,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Switzerland,SO,2020-03-03,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Switzerland,SZ,2020-03-03,1,0,0,NA,NA,NA,NA,NA,NA,1,NA
Switzerland,TG,2020-03-03,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Switzerland,TI,2020-03-03,4,0,0,NA,NA,NA,NA,NA,NA,4,NA
Switzerland,UR,2020-03-03,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Switzerland,VD,2020-03-03,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Switzerland,VS,2020-03-03,3,0,0,NA,NA,NA,NA,NA,NA,3,NA
Switzerland,ZG,2020-03-03,1,0,0,NA,NA,NA,NA,NA,NA,1,NA
Switzerland,ZH,2020-03-03,9,0,0,NA,NA,NA,NA,NA,NA,9,NA
Switzerland,CH,2020-03-03,41,0,0,17,NA,NA,NA,NA,0,41,0
Afghanistan,total,2020-03-04,1,0,0,NA,NA,NA,NA,NA,NA,1,NA
Albania,total,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Algeria,total,2020-03-04,12,0,0,NA,NA,NA,NA,NA,NA,12,NA
Andorra,total,2020-03-04,1,0,0,NA,NA,NA,NA,NA,NA,1,NA
Angola,total,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Antigua and Barbuda,total,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Argentina,total,2020-03-04,1,0,0,NA,NA,NA,NA,NA,NA,1,NA
Armenia,total,2020-03-04,1,0,0,NA,NA,NA,NA,NA,NA,1,NA
Australia,Australian Capital Territory,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Australia,New South Wales,2020-03-04,22,4,1,NA,NA,NA,NA,NA,NA,17,NA
Australia,Northern Territory,2020-03-04,1,0,0,NA,NA,NA,NA,NA,NA,1,NA
Australia,Queensland,2020-03-04,11,1,0,NA,NA,NA,NA,NA,NA,10,NA
Australia,South Australia,2020-03-04,5,2,0,NA,NA,NA,NA,NA,NA,3,NA
Australia,Tasmania,2020-03-04,1,0,0,NA,NA,NA,NA,NA,NA,1,NA
Australia,Victoria,2020-03-04,10,4,0,NA,NA,NA,NA,NA,NA,6,NA
Australia,Western Australia,2020-03-04,2,0,1,NA,NA,NA,NA,NA,NA,1,NA
Austria,total,2020-03-04,29,0,0,NA,NA,NA,NA,NA,NA,29,NA
Azerbaijan,total,2020-03-04,3,0,0,NA,NA,NA,NA,NA,NA,3,NA
Bahamas,total,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Bahrain,total,2020-03-04,52,0,0,NA,NA,NA,NA,NA,NA,52,NA
Bangladesh,total,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Barbados,total,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Belarus,total,2020-03-04,6,0,0,NA,NA,NA,NA,NA,NA,6,NA
Belgium,total,2020-03-04,23,1,0,NA,NA,NA,NA,NA,NA,22,NA
Belize,total,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Benin,total,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Bhutan,total,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Bolivia,total,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Bosnia and Herzegovina,total,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Brazil,total,2020-03-04,4,0,0,NA,NA,NA,NA,NA,NA,4,NA
Brunei,total,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Bulgaria,total,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Burkina Faso,total,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Burma,total,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Cabo Verde,total,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Cambodia,total,2020-03-04,1,1,0,NA,NA,NA,NA,NA,NA,0,NA
Cameroon,total,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Canada,Alberta,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Canada,British Columbia,2020-03-04,12,0,0,NA,NA,NA,NA,NA,NA,12,NA
Canada,Diamond Princess,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Canada,Grand Princess,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Canada,Manitoba,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Canada,New Brunswick,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Canada,Newfoundland and Labrador,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Canada,Northwest Territories,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Canada,Nova Scotia,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Canada,Ontario,2020-03-04,20,0,0,NA,NA,NA,NA,NA,NA,20,NA
Canada,Prince Edward Island,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Canada,Quebec,2020-03-04,1,0,0,NA,NA,NA,NA,NA,NA,1,NA
Canada,Recovered,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Canada,Saskatchewan,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Canada,Yukon,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Central African Republic,total,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Chad,total,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Chile,total,2020-03-04,1,0,0,NA,NA,NA,NA,NA,NA,1,NA
China,Anhui,2020-03-04,990,956,6,NA,NA,NA,NA,NA,NA,28,NA
China,Beijing,2020-03-04,418,297,8,NA,NA,NA,NA,NA,NA,113,NA
China,Chongqing,2020-03-04,576,502,6,NA,NA,NA,NA,NA,NA,68,NA
China,Fujian,2020-03-04,296,270,1,NA,NA,NA,NA,NA,NA,25,NA
China,Gansu,2020-03-04,91,87,2,NA,NA,NA,NA,NA,NA,2,NA
China,Guangdong,2020-03-04,1350,1133,7,NA,NA,NA,NA,NA,NA,210,NA
China,Guangxi,2020-03-04,252,210,2,NA,NA,NA,NA,NA,NA,40,NA
China,Guizhou,2020-03-04,146,114,2,NA,NA,NA,NA,NA,NA,30,NA
China,Hainan,2020-03-04,168,158,5,NA,NA,NA,NA,NA,NA,5,NA
China,Hebei,2020-03-04,318,301,6,NA,NA,NA,NA,NA,NA,11,NA
China,Heilongjiang,2020-03-04,480,373,13,NA,NA,NA,NA,NA,NA,94,NA
China,Henan,2020-03-04,1272,1234,22,NA,NA,NA,NA,NA,NA,16,NA
China,Hong Kong,2020-03-04,105,37,2,NA,NA,NA,NA,NA,NA,66,NA
China,Hubei,2020-03-04,67332,38557,2871,NA,NA,NA,NA,340,6232,25904,NA
China,Hunan,2020-03-04,1018,916,4,NA,NA,NA,NA,NA,NA,98,NA
China,Inner Mongolia,2020-03-04,75,63,1,NA,NA,NA,NA,NA,NA,11,NA
China,Jiangsu,2020-03-04,631,577,0,NA,NA,NA,NA,NA,NA,54,NA
China,Jiangxi,2020-03-04,935,884,1,NA,NA,NA,NA,NA,NA,50,NA
China,Jilin,2020-03-04,93,86,1,NA,NA,NA,NA,NA,NA,6,NA
China,Liaoning,2020-03-04,125,106,1,NA,NA,NA,NA,NA,NA,18,NA
China,Macau,2020-03-04,10,9,0,NA,NA,NA,NA,NA,NA,1,NA
China,Ningxia,2020-03-04,75,69,0,NA,NA,NA,NA,NA,NA,6,NA
China,Qinghai,2020-03-04,18,18,0,NA,NA,NA,NA,NA,NA,0,NA
China,Shaanxi,2020-03-04,245,223,1,NA,NA,NA,NA,NA,NA,21,NA
China,Shandong,2020-03-04,758,516,6,NA,NA,NA,NA,NA,NA,236,NA
China,Shanghai,2020-03-04,338,298,3,NA,NA,NA,NA,NA,NA,37,NA
China,Shanxi,2020-03-04,133,124,0,NA,NA,NA,NA,NA,NA,9,NA
China,Sichuan,2020-03-04,538,406,3,NA,NA,NA,NA,NA,NA,129,NA
China,Tianjin,2020-03-04,136,124,3,NA,NA,NA,NA,NA,NA,9,NA
China,Tibet,2020-03-04,1,1,0,NA,NA,NA,NA,NA,NA,0,NA
China,Xinjiang,2020-03-04,76,69,3,NA,NA,NA,NA,NA,NA,4,NA
China,Yunnan,2020-03-04,174,169,2,NA,NA,NA,NA,NA,NA,3,NA
China,Zhejiang,2020-03-04,1213,1114,1,NA,NA,NA,NA,NA,NA,98,NA
Colombia,total,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Congo (Brazzaville),total,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Congo (Kinshasa),total,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Costa Rica,total,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Cote d'Ivoire,total,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Croatia,total,2020-03-04,10,0,0,NA,NA,NA,NA,NA,NA,10,NA
Cuba,total,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Cyprus,total,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Czechia,total,2020-03-04,8,0,0,NA,NA,NA,NA,NA,NA,8,NA
Denmark,total,2020-03-04,10,0,0,NA,NA,NA,NA,NA,NA,10,NA
Denmark,Faroe Islands,2020-03-04,1,0,0,NA,NA,NA,NA,NA,NA,1,NA
Denmark,Greenland,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Diamond Princess,total,2020-03-04,706,10,6,NA,NA,NA,NA,NA,NA,690,NA
Djibouti,total,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Dominica,total,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Dominican Republic,total,2020-03-04,1,0,0,NA,NA,NA,NA,NA,NA,1,NA
Ecuador,total,2020-03-04,10,0,0,NA,NA,NA,NA,NA,NA,10,NA
Egypt,total,2020-03-04,2,1,0,NA,NA,NA,NA,NA,NA,1,NA
El Salvador,total,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Equatorial Guinea,total,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Eritrea,total,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Estonia,total,2020-03-04,2,0,0,NA,NA,NA,NA,NA,NA,2,NA
Eswatini,total,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Ethiopia,total,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Fiji,total,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Finland,total,2020-03-04,6,1,0,NA,NA,NA,NA,NA,NA,5,NA
France,total,2020-03-04,285,12,4,NA,NA,NA,NA,NA,NA,269,NA
France,French Guiana,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
France,French Polynesia,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
France,Guadeloupe,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
France,Martinique,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
France,Mayotte,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
France,New Caledonia,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
France,Reunion,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
France,Saint Barthelemy,2020-03-04,3,0,0,NA,NA,NA,NA,NA,NA,3,NA
France,St Martin,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Gabon,total,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Gambia,total,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Georgia,total,2020-03-04,3,0,0,NA,NA,NA,NA,NA,NA,3,NA
Germany,total,2020-03-04,262,16,0,NA,NA,NA,NA,NA,NA,246,NA
Ghana,total,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Greece,total,2020-03-04,9,0,0,NA,NA,NA,NA,NA,NA,9,NA
Grenada,total,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Guatemala,total,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Guinea,total,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Guinea-Bissau,total,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Guyana,total,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Haiti,total,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Holy See,total,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Honduras,total,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Hungary,total,2020-03-04,2,0,0,NA,NA,NA,NA,NA,NA,2,NA
Iceland,total,2020-03-04,26,0,0,NA,NA,NA,NA,NA,NA,26,NA
India,total,2020-03-04,28,3,0,NA,NA,NA,NA,NA,NA,25,NA
Indonesia,total,2020-03-04,2,0,0,NA,NA,NA,NA,NA,NA,2,NA
Iran,total,2020-03-04,2922,552,92,NA,NA,NA,NA,NA,NA,2278,NA
Iraq,total,2020-03-04,35,0,2,NA,NA,NA,NA,NA,NA,33,NA
Ireland,total,2020-03-04,6,0,0,NA,NA,NA,NA,NA,NA,6,NA
Israel,total,2020-03-04,15,1,0,NA,NA,NA,NA,NA,NA,14,NA
Jamaica,total,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Japan,total,2020-03-04,331,43,6,NA,NA,NA,NA,NA,NA,282,NA
Jordan,total,2020-03-04,1,0,0,NA,NA,NA,NA,NA,NA,1,NA
Kazakhstan,total,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Kenya,total,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
"Korea, South",total,2020-03-04,5621,41,35,NA,NA,NA,NA,NA,NA,5545,NA
Kosovo,total,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Kuwait,total,2020-03-04,56,0,0,NA,NA,NA,NA,NA,NA,56,NA
Kyrgyzstan,total,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Laos,total,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Latvia,total,2020-03-04,1,0,0,NA,NA,NA,NA,NA,NA,1,NA
Lebanon,total,2020-03-04,13,1,0,NA,NA,NA,NA,NA,NA,12,NA
Liberia,total,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Libya,total,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Liechtenstein,total,2020-03-04,1,0,0,NA,NA,NA,NA,NA,NA,1,NA
Lithuania,total,2020-03-04,1,0,0,NA,NA,NA,NA,NA,NA,1,NA
Luxembourg,total,2020-03-04,1,0,0,NA,NA,NA,NA,NA,NA,1,NA
Madagascar,total,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Malaysia,total,2020-03-04,50,22,0,NA,NA,NA,NA,NA,NA,28,NA
Maldives,total,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Mali,total,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Malta,total,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Mauritania,total,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Mauritius,total,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Mexico,total,2020-03-04,5,1,0,NA,NA,NA,NA,NA,NA,4,NA
Moldova,total,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Monaco,total,2020-03-04,1,0,0,NA,NA,NA,NA,NA,NA,1,NA
Mongolia,total,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Montenegro,total,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Morocco,total,2020-03-04,1,0,0,NA,NA,NA,NA,NA,NA,1,NA
Mozambique,total,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
MS Zaandam,total,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Namibia,total,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Nepal,total,2020-03-04,1,1,0,NA,NA,NA,NA,NA,NA,0,NA
Netherlands,total,2020-03-04,38,0,0,NA,NA,NA,NA,NA,NA,38,NA
Netherlands,Aruba,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Netherlands,Curacao,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Netherlands,Sint Maarten,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
New Zealand,total,2020-03-04,3,0,0,NA,NA,NA,NA,NA,NA,3,NA
Nicaragua,total,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Niger,total,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Nigeria,total,2020-03-04,1,0,0,NA,NA,NA,NA,NA,NA,1,NA
North Macedonia,total,2020-03-04,1,0,0,NA,NA,NA,NA,NA,NA,1,NA
Norway,total,2020-03-04,56,0,0,NA,NA,NA,NA,NA,NA,56,NA
Oman,total,2020-03-04,15,2,0,NA,NA,NA,NA,NA,NA,13,NA
Pakistan,total,2020-03-04,5,0,0,NA,NA,NA,NA,NA,NA,5,NA
Panama,total,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Papua New Guinea,total,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Paraguay,total,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Peru,total,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Philippines,total,2020-03-04,3,1,1,NA,NA,NA,NA,NA,NA,1,NA
Poland,total,2020-03-04,1,0,0,NA,NA,NA,NA,NA,NA,1,NA
Portugal,total,2020-03-04,5,0,0,NA,NA,NA,NA,NA,NA,5,NA
Qatar,total,2020-03-04,8,0,0,NA,NA,NA,NA,NA,NA,8,NA
Romania,total,2020-03-04,4,1,0,NA,NA,NA,NA,NA,NA,3,NA
Russia,total,2020-03-04,3,2,0,NA,NA,NA,NA,NA,NA,1,NA
Rwanda,total,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Saint Kitts and Nevis,total,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Saint Lucia,total,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Saint Vincent and the Grenadines,total,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
San Marino,total,2020-03-04,16,0,1,NA,NA,NA,NA,NA,NA,15,NA
Saudi Arabia,total,2020-03-04,1,0,0,NA,NA,NA,NA,NA,NA,1,NA
Senegal,total,2020-03-04,4,0,0,NA,NA,NA,NA,NA,NA,4,NA
Serbia,total,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Seychelles,total,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Singapore,total,2020-03-04,110,78,0,NA,NA,NA,NA,NA,NA,32,NA
Slovakia,total,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Slovenia,total,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Somalia,total,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
South Africa,total,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Spain,total,2020-03-04,222,2,2,NA,NA,NA,NA,NA,NA,218,NA
Sri Lanka,total,2020-03-04,1,1,0,NA,NA,NA,NA,NA,NA,0,NA
Sudan,total,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Suriname,total,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Sweden,total,2020-03-04,35,0,0,NA,NA,NA,NA,NA,NA,35,NA
Switzerland,total,2020-03-04,90,3,0,NA,NA,NA,NA,NA,NA,87,NA
Syria,total,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Taiwan*,total,2020-03-04,42,12,1,NA,NA,NA,NA,NA,NA,29,NA
Tanzania,total,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Thailand,total,2020-03-04,43,31,1,NA,NA,NA,NA,NA,NA,11,NA
Timor-Leste,total,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Togo,total,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Trinidad and Tobago,total,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Tunisia,total,2020-03-04,1,0,0,NA,NA,NA,NA,NA,NA,1,NA
Turkey,total,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Uganda,total,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Ukraine,total,2020-03-04,1,0,0,NA,NA,NA,NA,NA,NA,1,NA
United Arab Emirates,total,2020-03-04,27,5,0,NA,NA,NA,NA,NA,NA,22,NA
United Kingdom,total,2020-03-04,85,8,0,NA,NA,NA,NA,NA,NA,77,NA
United Kingdom,Anguilla,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
United Kingdom,Bermuda,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
United Kingdom,British Virgin Islands,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
United Kingdom,Cayman Islands,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
United Kingdom,Channel Islands,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
United Kingdom,Gibraltar,2020-03-04,1,0,0,NA,NA,NA,NA,NA,NA,1,NA
United Kingdom,Isle of Man,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
United Kingdom,Montserrat,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
United Kingdom,Turks and Caicos Islands,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Uruguay,total,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
US,total,2020-03-04,149,7,11,NA,NA,NA,NA,NA,NA,131,NA
Uzbekistan,total,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Venezuela,total,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Vietnam,total,2020-03-04,16,16,0,NA,NA,NA,NA,NA,NA,0,NA
West Bank and Gaza,total,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Zambia,total,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Zimbabwe,total,2020-03-04,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
Italy,Abruzzo,2020-03-04,7,0,0,7,0,85,NA,NA,0,7,NA
Italy,Basilicata,2020-03-04,1,0,0,0,1,48,NA,NA,0,1,NA
Italy,P.A. Bolzano,2020-03-04,1,0,0,1,0,20,NA,NA,0,1,NA
Italy,Calabria,2020-03-04,1,0,0,0,1,46,NA,NA,0,1,NA
Italy,Campania,2020-03-04,31,0,0,11,20,429,NA,NA,0,31,NA
Italy,Emilia Romagna,2020-03-04,544,6,22,256,234,2500,NA,NA,26,516,NA
Italy,Friuli Venezia Giulia,2020-03-04,18,0,0,3,15,376,NA,NA,0,18,NA
Italy,Lazio,2020-03-04,30,3,0,15,9,995,NA,NA,3,27,NA
Italy,Liguria,2020-03-04,42,4,1,10,8,133,NA,NA,3,37,NA
Italy,Lombardia,2020-03-04,1820,250,73,877,411,12138,NA,NA,209,1497,NA
Italy,Marche,2020-03-04,84,0,4,34,31,288,NA,NA,15,80,NA
Italy,Molise,2020-03-04,3,0,0,3,0,19,NA,NA,0,3,NA
Italy,Piemonte,2020-03-04,82,0,0,26,43,543,NA,NA,13,82,NA
Italy,Puglia,2020-03-04,9,1,1,4,3,322,NA,NA,0,7,NA
Italy,Sardegna,2020-03-04,2,0,0,1,1,42,NA,NA,0,2,NA
Italy,Sicilia,2020-03-04,18,2,0,5,11,367,NA,NA,0,16,NA
Italy,Toscana,2020-03-04,38,1,0,15,20,776,NA,NA,2,37,NA
Italy,P.A. Trento,2020-03-04,5,0,0,1,4,122,NA,NA,0,5,NA
Italy,Umbria,2020-03-04,9,0,0,1,7,58,NA,NA,1,9,NA
Italy,Valle d'Aosta,2020-03-04,0,0,0,0,0,15,NA,NA,0,0,NA
Italy,Veneto,2020-03-04,360,9,6,76,246,10515,NA,NA,23,345,NA
Australia,total,2020-03-04,52,11,2,NA,NA,NA,NA,NA,NA,39,NA
